tpep_pickup_datetime,PU_count,PU_month,PU_day_of_month,PU_day_of_week,PU_hour,trip_distance,total_amount,lag_1h,lag_2h,lag_1d,lag_2d,ewma_3h,ewma_6h,ewma_12h,ewma_24h
2022-06-11 03:00:00,1889,6,11,5,3,3.3902647,18.924875,2781.0,3536.0,660.0,328.0,2699.5074629243354,3579.9048039674994,4347.64932486157,4613.012292493658
2022-06-11 04:00:00,868,6,11,5,4,4.404251,22.4903,1889.0,2781.0,462.0,250.0,1783.7537314621677,2805.0748599767853,3812.318659498251,4313.411309094165
2022-06-11 05:00:00,513,6,11,5,5,5.4482455,26.35076,868.0,1889.0,605.0,627.0,1148.3768657310839,2150.196328554847,3304.731173421597,4009.3784043666315
2022-06-11 06:00:00,767,6,11,5,6,4.5440288,23.142008,513.0,868.0,1551.0,1756.0,957.6884328655419,1754.9973775391761,2914.3109928951976,3749.988132017301
2022-06-11 07:00:00,1467,6,11,5,7,3.5998638,19.622658,767.0,513.0,3142.0,3592.0,1212.344216432771,1672.712412527983,2691.6477632190135,3567.349081455917
2022-06-11 08:00:00,2074,6,11,5,8,3.183891,18.465073,1467.0,767.0,4106.0,4516.0,1643.1721082163854,1787.366008948559,2596.6250304160885,3447.8811549394436
2022-06-11 09:00:00,3261,6,11,5,9,2.8155873,17.469898,2074.0,1467.0,4477.0,4892.0,2452.086054108193,2208.4042921061136,2698.8365641982286,3432.930662544288
2022-06-11 10:00:00,4343,6,11,5,10,2.6753511,17.30383,3261.0,2074.0,4851.0,5293.0,3397.5430270540965,2818.288780075796,2951.7847850908092,3505.736209540745
2022-06-11 11:00:00,4991,6,11,5,11,2.6641874,18.1241,4343.0,3261.0,5219.0,5811.0,4194.271513527048,3439.063414339854,3265.5102027691464,3624.557312777486
2022-06-11 12:00:00,5272,6,11,5,12,2.674264,19.216946,4991.0,4343.0,5374.0,5970.0,4733.135756763524,3962.759581671324,3574.200940804663,3756.352727755287
2022-06-11 13:00:00,5302,6,11,5,13,2.715649,19.665466,5272.0,4991.0,5345.0,6015.0,5017.567878381762,4345.399701193803,3840.0161806808687,3880.004509534864
2022-06-11 14:00:00,5472,6,11,5,14,2.7055483,18.536783,5302.0,5272.0,6127.0,6663.0,5244.783939190881,4667.285500852716,4091.0906144222736,4007.3641487720747
2022-06-11 15:00:00,6203,6,11,5,15,2.599552,18.121151,5472.0,5302.0,5897.0,6626.0,5723.891969595441,5106.0610720376535,4415.999750665001,4183.0150168703085
2022-06-11 16:00:00,5947,6,11,5,16,2.6406844,18.342638,6203.0,5472.0,5858.0,6338.0,5835.4459847977205,5346.329337169753,4651.538250562693,4324.133815520684
2022-06-11 17:00:00,6212,6,11,5,17,2.6225965,18.231417,5947.0,6203.0,6699.0,7084.0,6023.72299239886,5593.663812264109,4891.609288937663,4475.16311027903
2022-06-11 18:00:00,6530,6,11,5,18,2.554657,17.671764,6212.0,5947.0,7448.0,7773.0,6276.86149619943,5861.188437331506,5143.669398331869,4639.550061456707
2022-06-11 19:00:00,6139,6,11,5,19,2.4025981,17.183758,6530.0,6212.0,7122.0,7438.0,6207.930748099715,5940.563169522505,5296.797183203889,4759.506056540171
2022-06-11 20:00:00,5110,6,11,5,20,2.3548865,17.108587,6139.0,6530.0,5720.0,6460.0,5658.965374049858,5703.259406801789,5268.0591550186755,4787.545572016957
2022-06-11 21:00:00,5131,6,11,5,21,2.521752,17.565916,5110.0,6139.0,5719.0,6347.0,5394.982687024929,5539.756719144135,5246.973131169648,4815.0219262556
2022-06-11 22:00:00,5295,6,11,5,22,2.660083,18.136162,5131.0,5110.0,5662.0,5657.0,5344.9913435124645,5469.826227960097,5254.36188022047,4853.420172155153
2022-06-11 23:00:00,4887,6,11,5,23,2.8536484,18.834124,5295.0,5131.0,5251.0,4618.0,5115.995671756233,5303.3044485429255,5197.84466787886,4856.10655838274
2022-06-12 00:00:00,4212,6,12,6,0,2.9569871,18.546608,4887.0,5295.0,4334.0,3138.0,4663.997835878116,4991.503177530661,5046.176257435957,4804.578033712121
2022-06-12 01:00:00,3569,6,12,6,1,2.9854217,18.179058,4212.0,4887.0,3536.0,2080.0,4116.498917939058,4585.073698236186,4818.918371676579,4705.731791015151
2022-06-12 02:00:00,2772,6,12,6,2,3.1606097,18.569675,3569.0,4212.0,2781.0,1283.0,3444.249458969529,4067.0526415972754,4504.007852957106,4551.03324773394
2022-06-12 03:00:00,1901,6,12,6,3,3.4080431,19.235212,2772.0,3569.0,1889.0,660.0,2672.6247294847644,3448.180458283768,4103.54510634832,4339.030587915225
2022-06-12 04:00:00,984,6,12,6,4,4.5586686,23.123272,1901.0,2772.0,868.0,462.0,1828.3123647423822,2744.12889877412,3623.6150899870395,4070.628140882007
2022-06-12 05:00:00,513,6,12,6,5,5.869786,27.822165,984.0,1901.0,513.0,605.0,1170.656182371191,2106.6634991243714,3145.0589222967255,3786.017889611446
2022-06-12 06:00:00,663,6,12,6,6,5.230724,25.163635,513.0,984.0,767.0,1551.0,916.8280911855956,1694.1882136602653,2763.2037034818445,3536.1764584425305
2022-06-12 07:00:00,1076,6,12,6,7,4.520892,23.00331,663.0,513.0,1467.0,3142.0,996.4140455927977,1517.5630097573323,2503.633902946176,3339.362341767128
2022-06-12 08:00:00,1732,6,12,6,8,3.3179502,18.895998,1076.0,663.0,2074.0,4106.0,1364.2070227963989,1578.8307212552374,2384.9209948006105,3210.7733544257576
2022-06-12 09:00:00,2633,6,12,6,9,2.938367,17.712362,1732.0,1076.0,3261.0,4477.0,1998.6035113981993,1880.0219437537412,2423.0869956005167,3164.551486071697
2022-06-12 10:00:00,3545,6,12,6,10,2.832739,17.841633,2633.0,1732.0,4343.0,4851.0,2771.8017556991,2355.729959824101,2595.6889962773603,3194.987367185961
2022-06-12 11:00:00,4233,6,12,6,11,2.8847554,18.66229,3545.0,2633.0,4991.0,5219.0,3502.40087784955,2892.0928284457864,2847.5829968500743,3278.0283778110843
2022-06-12 12:00:00,4288,6,12,6,12,2.977472,19.317572,4233.0,3545.0,5272.0,5374.0,3895.200438924775,3290.9234488898474,3069.1856127192937,3358.826107586198
2022-06-12 13:00:00,4184,6,12,6,13,3.107751,19.924498,4288.0,4233.0,5302.0,5345.0,4039.6002194623875,3546.0881777784625,3240.6955184547874,3424.840018979302
2022-06-12 14:00:00,4332,6,12,6,14,3.274305,20.792414,4184.0,4288.0,5472.0,6127.0,4185.8001097311935,3770.634412698902,3408.588515615589,3497.4128174609577
2022-06-12 15:00:00,4257,6,12,6,15,3.1738336,20.631842,4332.0,4184.0,6203.0,5897.0,4221.400054865597,3909.596009070644,3539.113359367037,3558.179792064081
2022-06-12 16:00:00,4569,6,12,6,16,2.9448545,19.517784,4257.0,4332.0,5947.0,5858.0,4395.200027432798,4097.9971493361745,3697.557457925954,3639.045408698955
2022-06-12 17:00:00,4886,6,12,6,17,2.7504032,18.422031,4569.0,4257.0,6212.0,6699.0,4640.600013716399,4323.140820954411,3880.394772091192,3738.8017760030384
2022-06-12 18:00:00,5029,6,12,6,18,2.6529448,17.80206,4886.0,4569.0,6530.0,7448.0,4834.8000068582,4524.814872110293,4057.103268692547,3842.0176339227955
2022-06-12 19:00:00,4609,6,12,6,19,2.5745692,17.109625,5029.0,4886.0,6139.0,7122.0,4721.9000034291,4548.867765793067,4142.010458124463,3903.3762232089716
2022-06-12 20:00:00,3725,6,12,6,20,2.585984,17.503204,4609.0,5029.0,5110.0,5720.0,4223.45000171455,4313.4769755664765,4077.855003028392,3889.106125352254
2022-06-12 21:00:00,3539,6,12,6,21,2.5754082,17.358307,3725.0,4609.0,5131.0,5719.0,3881.225000857275,4092.19783969034,3994.954233331716,3861.0976353240735
2022-06-12 22:00:00,2754,6,12,6,22,2.7786238,17.586786,3539.0,3725.0,5295.0,5662.0,3317.6125004286378,3709.8555997788144,3804.0381974345287,3772.5298244981477
2022-06-12 23:00:00,2242,6,12,6,23,2.893952,17.624233,2754.0,3539.0,4887.0,5251.0,2779.806250214319,3290.4682855562955,3563.7246285984475,3650.0874385382963
2022-06-13 00:00:00,1251,6,13,0,0,3.0533972,17.735308,2242.0,2754.0,4212.0,4334.0,2015.4031251071594,2707.763061111639,3207.9208395833016,3458.160443455233
2022-06-13 01:00:00,771,6,13,0,1,3.3149805,18.258923,1251.0,2242.0,3569.0,3536.0,1393.2015625535796,2154.4021865083137,2833.0099411858705,3243.187607978814
2022-06-13 02:00:00,485,6,13,0,2,3.5320206,18.867216,771.0,1251.0,2772.0,2781.0,939.1007812767898,1677.430133220224,2471.77764254189,3022.5325993405086
2022-06-13 03:00:00,282,6,13,0,3,4.7071986,23.652021,485.0,771.0,1901.0,1889.0,610.5503906383949,1278.7358094430172,2134.888774458522,2803.2899913932674
2022-06-13 04:00:00,288,6,13,0,4,6.8174305,32.009514,282.0,485.0,984.0,868.0,449.27519531919745,995.6684353164409,1850.7520399264415,2602.066792081806
2022-06-13 05:00:00,542,6,13,0,5,5.609022,28.231401,288.0,282.0,513.0,513.0,495.6375976595987,866.0488823688863,1649.4055722454502,2437.2614487152614
2022-06-13 06:00:00,1666,6,13,0,6,3.3163745,18.759886,542.0,288.0,663.0,767.0,1080.8187988297993,1094.6063445492046,1651.9585611307657,2375.5605328180404
2022-06-13 07:00:00,3210,6,13,0,7,2.9356263,18.013449,1666.0,542.0,1076.0,1467.0,2145.4093994149,1699.0045318208604,1891.657244033725,2442.3156901925972
2022-06-13 08:00:00,4131,6,13,0,8,2.6811788,17.846064,3210.0,1666.0,1732.0,2074.0,3138.20469970745,2393.8603798720437,2236.1715141823825,2577.4104349771897
2022-06-13 09:00:00,4488,6,13,0,9,2.4861252,17.577314,4131.0,3210.0,2633.0,3261.0,3813.102349853725,2992.1859856228884,2582.6066658466316,2730.2576001790144
2022-06-13 10:00:00,4680,6,13,0,10,2.4678802,17.734905,4488.0,4131.0,3545.0,4343.0,4246.551174926863,3474.4185611592065,2905.2825634086885,2886.236992164693
2022-06-13 11:00:00,5042,6,13,0,11,2.5747898,18.300694,4680.0,4488.0,4233.0,4991.0,4644.275587463431,3922.2989722565762,3234.008322884275,3058.6980327915176
2022-06-13 12:00:00,5258,6,13,0,12,2.5743914,18.044731,5042.0,4680.0,4288.0,5272.0,4951.137793731716,4303.927837326126,3545.391657825156,3234.6421901681965
2022-06-13 13:00:00,5464,6,13,0,13,2.610626,18.135641,5258.0,5042.0,4184.0,5302.0,5207.568896865858,4635.377026661518,3840.5621720059016,3412.990814954741
2022-06-13 14:00:00,5930,6,13,0,14,2.6997352,18.509604,5464.0,5258.0,4332.0,5472.0,5568.784448432929,5005.269304758227,4162.014145543455,3614.3515497583617
2022-06-13 15:00:00,6162,6,13,0,15,2.594768,17.808947,5930.0,5464.0,4257.0,6203.0,5865.3922242164645,5335.763789113019,4469.704276998308,3818.163425777693
2022-06-13 16:00:00,6145,6,13,0,16,2.5640163,18.86212,6162.0,5930.0,4569.0,5947.0,6005.196112108232,5566.974135080727,4727.44208053703,4004.3103517154777
2022-06-13 17:00:00,6836,6,13,0,17,2.396678,18.01609,6145.0,6162.0,4886.0,6212.0,6420.598056054116,5929.5529536290915,5051.835606608256,4230.845523578239
2022-06-13 18:00:00,7383,6,13,0,18,2.3861194,17.674772,6836.0,6145.0,5029.0,6530.0,6901.799028027058,6344.823538306494,5410.476282514679,4483.017881691981
2022-06-13 19:00:00,6305,6,13,0,19,2.3714306,17.04665,7383.0,6836.0,4609.0,6139.0,6603.3995140135285,6333.445384504638,5548.095315973959,4628.776451156622
2022-06-13 20:00:00,5220,6,13,0,20,2.500132,16.937487,6305.0,7383.0,3725.0,5110.0,5911.699757006764,6015.318131789028,5497.619113516427,4676.074335064092
2022-06-13 21:00:00,5170,6,13,0,21,2.5795417,17.090197,5220.0,6305.0,3539.0,5131.0,5540.849878503383,5773.798665563591,5447.216172975439,4715.588388258965
2022-06-13 22:00:00,4097,6,13,0,22,2.79917,17.68565,5170.0,5220.0,2754.0,5295.0,4818.924939251691,5294.713332545422,5239.490607902295,4666.101317198249
2022-06-13 23:00:00,2810,6,13,0,23,2.912082,17.664612,4097.0,5170.0,2242.0,4887.0,3814.4624696258456,4584.795237532444,4865.722822071172,4517.613211822389
2022-06-14 00:00:00,1467,6,14,1,0,3.1354125,18.05199,2810.0,4097.0,1251.0,4212.0,2640.7312348129226,3693.9965982374597,4342.842387906377,4273.564154876597
2022-06-14 01:00:00,666,6,14,1,1,3.3813064,18.716846,1467.0,2810.0,771.0,3569.0,1653.3656174064613,2828.8547130267566,3777.174328228472,3984.9590224864696
2022-06-14 02:00:00,375,6,14,1,2,3.71896,19.3264,666.0,1467.0,485.0,2772.0,1014.1828087032306,2127.753366447683,3253.762893116399,3696.162300687552
2022-06-14 03:00:00,194,6,14,1,3,4.511237,22.92036,375.0,666.0,282.0,1901.0,604.0914043516153,1575.252404605488,2783.0301403292606,3415.989316632548
2022-06-14 04:00:00,199,6,14,1,4,6.297889,29.348743,194.0,375.0,288.0,984.0,401.54570217580766,1182.037431861063,2385.4870418170663,3158.630171301944
2022-06-14 05:00:00,522,6,14,1,5,4.8409386,24.791609,199.0,194.0,542.0,513.0,461.77285108790386,993.4553084721878,2098.7967276913637,2947.6997575977884
2022-06-14 06:00:00,1743,6,14,1,6,3.1951177,18.320688,522.0,199.0,1666.0,663.0,1102.3864255439519,1207.6109346229914,2044.058769585,2851.323776989965
2022-06-14 07:00:00,3682,6,14,1,7,2.6489298,17.021399,1743.0,522.0,3210.0,1076.0,2392.193212771976,1914.5792390164224,2296.0497281103844,2917.7778748307683
2022-06-14 08:00:00,4916,6,14,1,8,2.5219448,17.81656,3682.0,1743.0,4131.0,1732.0,3654.096606385988,2772.1280278688732,2699.119000708787,3077.6356448443066
2022-06-14 09:00:00,5059,6,14,1,9,2.3683772,17.769861,4916.0,3682.0,4488.0,2633.0,4356.548303192994,3425.520019906338,3062.177615984359,3236.144793256762
2022-06-14 10:00:00,5251,6,14,1,10,2.3638391,18.126211,5059.0,4916.0,4680.0,3545.0,4803.774151596497,3947.085728504527,3398.9195212175346,3397.333209796221
2022-06-14 11:00:00,5277,6,14,1,11,2.39397,18.884398,5251.0,5059.0,5042.0,4233.0,5040.387075798249,4327.06123464609,3687.85497949176,3547.7065530125237
2022-06-14 12:00:00,5464,6,14,1,12,2.4298553,18.751692,5277.0,5251.0,5258.0,4288.0,5252.193537899124,4651.900881890065,3961.108059569951,3701.010028771522
2022-06-14 13:00:00,5720,6,14,1,13,2.5143425,18.768087,5464.0,5277.0,5464.0,4184.0,5486.096768949562,4957.072058492904,4231.706819636112,3862.5292264698
2022-06-14 14:00:00,6244,6,14,1,14,2.5915086,19.328535,5720.0,5464.0,5930.0,4332.0,5865.048384474781,5324.76575606636,4541.290385845941,4053.0468883522162
2022-06-14 15:00:00,6473,6,14,1,15,2.5881045,19.01892,6244.0,5720.0,6162.0,4257.0,6169.024192237391,5652.832682904543,4838.476480331181,4246.643137284039
2022-06-14 16:00:00,6153,6,14,1,16,2.4935722,20.196892,6473.0,6244.0,6145.0,4569.0,6161.012096118695,5795.737630646102,5040.710867972538,4399.151686301316
2022-06-14 17:00:00,6850,6,14,1,17,2.3666787,19.699938,6153.0,6473.0,6836.0,4886.0,6505.506048059347,6096.955450461502,5319.063042130609,4595.219551397211
2022-06-14 18:00:00,7673,6,14,1,18,2.3495061,18.807793,6850.0,6153.0,7383.0,5029.0,7089.253024029674,6547.253893186787,5681.207189495131,4841.441987285434
2022-06-14 19:00:00,6914,6,14,1,19,2.4400723,17.833845,7673.0,6850.0,6305.0,4609.0,7001.626512014836,6652.03849513342,5870.867621880496,5007.2466283026
2022-06-14 20:00:00,6064,6,14,1,20,2.511509,17.279331,6914.0,7673.0,5220.0,3725.0,6532.813256007418,6484.027496523871,5900.580295437343,5091.786898038392
2022-06-14 21:00:00,5991,6,14,1,21,2.7308846,17.809696,6064.0,6914.0,5170.0,3539.0,6261.90662800371,6343.162497517051,5914.491019216214,5163.72394619532
2022-06-14 22:00:00,5084,6,14,1,22,2.839286,18.049776,5991.0,6064.0,4097.0,2754.0,5672.953314001855,5983.401783940751,5786.723170106027,5157.346030499695
2022-06-14 23:00:00,3570,6,14,1,23,3.042465,18.44614,5084.0,5991.0,2810.0,2242.0,4621.476657000927,5293.858417100536,5445.688836243561,5030.35834805972
2022-06-15 00:00:00,2054,6,15,2,0,3.3212073,18.9705,3570.0,5084.0,1467.0,1251.0,3337.7383285004635,4368.184583643239,4923.890553744552,4792.249680214943
2022-06-15 01:00:00,1086,6,15,2,1,3.1493924,18.019806,2054.0,3570.0,666.0,771.0,2211.8691642502317,3430.4175597451713,4333.445853168467,4495.749705797747
2022-06-15 02:00:00,558,6,15,2,2,3.3201253,18.345287,1086.0,2054.0,375.0,485.0,1384.9345821251159,2609.726828389408,3752.6080296040873,4180.729729333927
2022-06-15 03:00:00,284,6,15,2,3,4.187606,21.165668,558.0,1086.0,194.0,282.0,834.4672910625579,1945.2334488495774,3218.9760250496124,3868.991350987213
2022-06-15 04:00:00,292,6,15,2,4,7.3117466,33.928837,284.0,558.0,199.0,288.0,563.233645531279,1472.8810348925551,2768.672021195826,3582.832042908236
2022-06-15 05:00:00,566,6,15,2,5,5.275972,27.233038,292.0,284.0,522.0,542.0,564.6168227656394,1213.7721677803966,2429.799402550314,3341.485479475577
2022-06-15 06:00:00,1740,6,15,2,6,3.4694195,19.318253,566.0,292.0,1743.0,1666.0,1152.3084113828197,1364.1229769859976,2323.6764175425733,3213.366641117531
2022-06-15 07:00:00,3539,6,15,2,7,2.8251512,17.574326,1740.0,566.0,3682.0,3210.0,2345.65420569141,1985.5164121328555,2510.6492763821775,3239.4173098281285
2022-06-15 08:00:00,4663,6,15,2,8,2.6083486,17.914066,3539.0,1740.0,4916.0,4131.0,3504.3271028457048,2750.5117229520392,2841.7801569387657,3353.303925041878
2022-06-15 09:00:00,5037,6,15,2,9,2.458384,18.034067,4663.0,3539.0,5059.0,4488.0,4270.663551422853,3403.794087822885,3179.5062866404937,3487.9996110385277
2022-06-15 10:00:00,5232,6,15,2,10,2.340774,17.954594,5037.0,4663.0,5251.0,4680.0,4751.331775711426,3926.138634159204,3495.274550234264,3627.5196421554456
2022-06-15 11:00:00,5566,6,15,2,11,2.4694808,18.61319,5232.0,5037.0,5277.0,5042.0,5158.665887855714,4394.6704529708595,3813.8476963520698,3782.5980707830104
2022-06-15 12:00:00,5838,6,15,2,12,2.5434823,19.22775,5566.0,5232.0,5464.0,5258.0,5498.332943927857,4807.050323550614,4125.255743067136,3947.0302251203693
2022-06-15 13:00:00,6020,6,15,2,13,2.595824,19.759104,5838.0,5566.0,5720.0,5464.0,5759.166471963928,5153.607373964724,4416.754859518346,4112.86780711074
2022-06-15 14:00:00,6166,6,15,2,14,2.6551151,20.25566,6020.0,5838.0,6244.0,5930.0,5962.583235981964,5442.862409974802,4685.869496515524,4277.118382541881
2022-06-15 15:00:00,6088,6,15,2,15,2.658014,19.820345,6166.0,6020.0,6473.0,6162.0,6025.291617990983,5627.187435696287,4901.581881666982,4421.988911938531
2022-06-15 16:00:00,6210,6,15,2,16,2.5813107,20.394474,6088.0,6166.0,6153.0,6145.0,6117.645808995491,5793.705311211634,5102.876976795138,4565.029798983449
2022-06-15 17:00:00,6955,6,15,2,17,2.4206643,19.759302,6210.0,6088.0,6850.0,6836.0,6536.322904497745,6125.503793722595,5387.818980365117,4756.227415064773
2022-06-15 18:00:00,7820,6,15,2,18,2.3497405,18.718735,6955.0,6210.0,7673.0,7383.0,7178.161452248873,6609.645566944711,5762.00067569356,5001.329221859591
2022-06-15 19:00:00,7582,6,15,2,19,2.3453429,17.531424,7820.0,6955.0,6914.0,6305.0,7380.080726124436,6887.461119246222,6042.000571740704,5207.782884110823
2022-06-15 20:00:00,6477,6,15,2,20,2.5130584,17.43102,7582.0,7820.0,6064.0,5220.0,6928.540363062219,6770.186513747301,6108.923560703673,5309.320253381957
2022-06-15 21:00:00,6465,6,15,2,21,2.714034,17.92412,6477.0,7582.0,5991.0,5170.0,6696.770181531109,6682.990366962358,6163.704551364646,5401.7746331114
2022-06-15 22:00:00,5621,6,15,2,22,2.8871286,18.469131,6465.0,6477.0,5084.0,4097.0,6158.885090765554,6379.564547830256,6080.211543462393,5419.312662462489
2022-06-15 23:00:00,4049,6,15,2,23,3.0234156,18.700949,5621.0,6465.0,3570.0,2810.0,5103.942545382777,5713.688962735898,5767.717459852794,5309.68764946549
2022-06-16 00:00:00,2421,6,16,3,0,3.0998802,18.42893,4049.0,5621.0,2054.0,1467.0,3762.4712726913885,4772.920687668498,5252.837850644672,5078.592637508251
2022-06-16 01:00:00,1365,6,16,3,1,3.1872747,18.391611,2421.0,4049.0,1086.0,666.0,2563.7356363456943,3799.2290626203558,4654.7089505454915,4781.50522650759
2022-06-16 02:00:00,708,6,16,3,2,3.443079,18.841568,1365.0,2421.0,558.0,375.0,1635.8678181728471,2916.02075901454,4047.5229581538774,4455.624808386983
2022-06-16 03:00:00,387,6,16,3,3,4.288372,21.918295,708.0,1365.0,284.0,194.0,1011.4339090864236,2193.4433992961,3484.3655799763574,4130.134823716025
2022-06-16 04:00:00,342,6,16,3,4,6.934123,32.144154,387.0,708.0,292.0,199.0,676.7169545432118,1664.4595709257856,3000.924721518456,3827.0840378187427
2022-06-16 05:00:00,572,6,16,3,5,4.975402,25.016241,342.0,387.0,566.0,522.0,624.3584772716059,1352.3282649469897,2627.243995131001,3566.677314793243
2022-06-16 06:00:00,1997,6,16,3,6,3.1096895,18.284998,572.0,342.0,1740.0,1743.0,1310.679238635803,1536.5201892478499,2530.2833804954626,3441.1031296097835
2022-06-16 07:00:00,3941,6,16,3,7,2.4902918,16.731628,1997.0,572.0,3539.0,3682.0,2625.8396193179015,2223.514420891321,2747.3167065730836,3481.0948792410013
2022-06-16 08:00:00,4672,6,16,3,8,2.3416867,17.24658,3941.0,1997.0,4663.0,4916.0,3648.9198096589507,2923.0817292080865,3043.4218286387636,3576.367288901721
2022-06-16 09:00:00,4650,6,16,3,9,2.4376042,18.106499,4672.0,3941.0,5037.0,5059.0,4149.459904829475,3416.4869494343475,3290.5877011558773,3662.257905789583
2022-06-16 10:00:00,4955,6,16,3,10,2.4559011,18.098375,4650.0,4672.0,5232.0,5251.0,4552.229952414737,3856.0621067388197,3546.651131747281,3765.6772733264165
2022-06-16 11:00:00,5404,6,16,3,11,2.4089065,18.300486,4955.0,4650.0,5566.0,5277.0,4978.114976207369,4298.330076242014,3832.3971114784686,3896.7430914603033
2022-06-16 12:00:00,5903,6,16,3,12,2.5110147,18.812668,5404.0,4955.0,5838.0,5464.0,5440.557488103685,4756.807197315725,4150.951402020242,4057.2436441434793
2022-06-16 13:00:00,5980,6,16,3,13,2.6320987,19.059433,5903.0,5404.0,6020.0,5720.0,5710.278744051842,5106.290855225518,4432.343494017128,4211.064152612001
2022-06-16 14:00:00,6399,6,16,3,14,2.7068853,19.606668,5980.0,5903.0,6166.0,6244.0,6054.639372025921,5475.636325161084,4734.906033399109,4386.099020403041
2022-06-16 15:00:00,6207,6,16,3,15,2.7530272,19.796144,6399.0,5980.0,6088.0,6473.0,6130.819686012961,5684.5973751150605,4961.382028260785,4531.771098770798
2022-06-16 16:00:00,6036,6,16,3,16,2.6238503,20.855328,6207.0,6399.0,6210.0,6153.0,6083.4098430064805,5784.998125082187,5126.707870066817,4652.109410869134
2022-06-16 17:00:00,6765,6,16,3,17,2.4738567,20.353731,6036.0,6207.0,6955.0,6850.0,6424.20492150324,6064.99866077299,5378.75281313346,4821.140657999604
2022-06-16 18:00:00,7406,6,16,3,18,2.458878,19.55674,6765.0,6036.0,7820.0,7673.0,6915.10246075162,6448.141900552136,5690.636995728312,5027.929405359635
2022-06-16 19:00:00,7094,6,16,3,19,2.473858,18.460728,7406.0,6765.0,7582.0,6914.0,7004.55123037581,6632.672786108668,5906.538996385496,5193.215052930865
2022-06-16 20:00:00,6135,6,16,3,20,2.5602396,17.917337,7094.0,7406.0,6477.0,6064.0,6569.775615187905,6490.480561506192,5941.686843095419,5268.557848696396
2022-06-16 21:00:00,6091,6,16,3,21,2.6739798,18.092375,6135.0,7094.0,6465.0,5991.0,6330.387807593952,6376.343258218709,5964.658098003816,5334.3532208006845
2022-06-16 22:00:00,5521,6,16,3,22,2.8612225,18.526697,6091.0,6135.0,5621.0,5084.0,5925.693903796976,6131.95947015622,5896.403006003229,5349.28496313663
2022-06-16 23:00:00,4571,6,16,3,23,3.0089455,18.710203,5521.0,6091.0,4049.0,3570.0,5248.3469518984875,5685.971050111586,5692.494851233501,5287.022166085699
2022-06-17 00:00:00,3307,6,17,4,0,3.1678379,18.870209,4571.0,5521.0,2421.0,2054.0,4277.673475949244,5006.26503579399,5325.495643351424,5128.620392798843
2022-06-17 01:00:00,2137,6,17,4,1,3.153051,18.295218,3307.0,4571.0,1365.0,1086.0,3207.336737974622,4186.475025567136,4834.957852066589,4889.290761374935
2022-06-17 02:00:00,1269,6,17,4,2,3.1833727,18.344711,2137.0,3307.0,708.0,558.0,2238.1683689873107,3352.910732547954,4286.348951748651,4599.6675004649405
2022-06-17 03:00:00,679,6,17,4,3,3.8313403,20.275581,1269.0,2137.0,387.0,284.0,1458.5841844936554,2588.9362375342525,3731.372189941166,4286.014100427745
2022-06-17 04:00:00,461,6,17,4,4,6.210542,29.67334,679.0,1269.0,342.0,292.0,959.7920922468277,1980.9544553816088,3228.2380068732946,3980.012972393525
2022-06-17 05:00:00,619,6,17,4,5,5.5149755,27.766495,461.0,679.0,572.0,566.0,789.3960461234138,1591.8246109868635,2826.8167750466337,3711.1319346020427
2022-06-17 06:00:00,1591,6,17,4,6,4.05132,21.946789,619.0,461.0,1997.0,1740.0,1190.1980230617069,1591.5890078477596,2636.6911173471512,3541.521379833879
2022-06-17 07:00:00,2963,6,17,4,7,3.2105534,19.103607,1591.0,619.0,3941.0,3539.0,2076.599011530853,1983.4207198912568,2686.892483909128,3495.2396694471686
2022-06-17 08:00:00,3997,6,17,4,8,2.8399625,18.513107,2963.0,1591.0,4672.0,4663.0,3036.7995057654266,2558.7290856366126,2888.4474863846463,3535.380495891395
2022-06-17 09:00:00,4536,6,17,4,9,2.6626103,18.079052,3997.0,2963.0,4650.0,5037.0,3786.399752882713,3123.66363259758,3141.9171038639315,3615.4300562200833
2022-06-17 10:00:00,4754,6,17,4,10,2.5805407,18.073195,4536.0,3997.0,4955.0,5232.0,4270.1998764413565,3589.474023283986,3389.929857115634,3706.515651722477
2022-06-17 11:00:00,5181,6,17,4,11,2.668977,18.81305,4754.0,4536.0,5404.0,5566.0,4725.599938220678,4044.195730917133,3665.479109867075,3824.474399584679
2022-06-17 12:00:00,5485,6,17,4,12,2.7348442,18.966673,5181.0,4754.0,5903.0,5838.0,5105.29996911034,4455.854093512238,3945.405400656756,3957.3164476179045
2022-06-17 13:00:00,5107,6,17,4,13,2.960654,20.061705,5485.0,5181.0,5980.0,6020.0,5106.14998455517,4641.89578108017,4124.112262094178,4049.291131808472
2022-06-17 14:00:00,5527,6,17,4,14,2.8555384,20.056698,5107.0,5485.0,6399.0,6166.0,5316.574992277585,4894.78270077155,4339.94114484892,4167.507841263794
2022-06-17 15:00:00,5273,6,17,4,15,2.7815437,19.91416,5527.0,5107.0,6207.0,6088.0,5294.787496138792,5002.844786265393,4483.488661026009,4255.9472139626905
2022-06-17 16:00:00,5130,6,17,4,16,2.7183216,20.897442,5273.0,5527.0,6036.0,6210.0,5212.393748069397,5039.174847332423,4582.951943945084,4325.871436845676
2022-06-17 17:00:00,6119,6,17,4,17,2.5315623,19.220926,5130.0,5273.0,6765.0,6955.0,5665.696874034698,5347.69631952316,4819.267029491994,4469.321721898022
